month,region,bu,product_line,segment,orders,cancellations,backlog,avg_discount,asp
2024-01,NA,Services,Gamma,SMB,94,7,98,0.174,18338.79
2024-01,NA,Services,Gamma,MidMarket,86,7,47,0.11,19861.59
2024-01,NA,Services,Gamma,Enterprise,52,3,36,0.073,20372.71
2024-01,NA,Services,ServicesPlus,SMB,70,4,44,0.165,18243.74
2024-01,NA,Services,ServicesPlus,MidMarket,49,3,35,0.13,19396.73
2024-01,NA,Services,ServicesPlus,Enterprise,25,1,15,0.073,20185.58
2024-01,EMEA,Core,Alpha,SMB,105,7,86,0.152,19132.43
2024-01,EMEA,Core,Alpha,MidMarket,89,6,44,0.123,19837.56
2024-01,EMEA,Core,Alpha,Enterprise,55,4,57,0.071,20640.85
2024-01,EMEA,Core,Beta,SMB,95,8,49,0.154,18383.13
2024-01,EMEA,Core,Beta,MidMarket,73,4,53,0.083,20738.67
2024-01,EMEA,Core,Beta,Enterprise,37,2,30,0.061,19924.04
2024-01,EMEA,Core,Gamma,SMB,143,7,89,0.155,19202.4
2024-01,EMEA,Core,Gamma,MidMarket,105,7,68,0.106,19962.55
2024-01,EMEA,Core,Gamma,Enterprise,61,4,34,0.059,19936.16
2024-01,EMEA,Core,ServicesPlus,SMB,76,5,64,0.156,18848.71
2024-01,EMEA,Core,ServicesPlus,MidMarket,60,4,31,0.095,19740.73
2024-01,EMEA,Core,ServicesPlus,Enterprise,36,2,26,0.052,21001.01
2024-01,EMEA,Growth,Alpha,SMB,98,3,70,0.205,17404.27
2024-01,EMEA,Growth,Alpha,MidMarket,70,2,62,0.151,18555.49
2024-01,EMEA,Growth,Alpha,Enterprise,49,2,20,0.121,19396.7
2024-01,EMEA,Growth,Beta,SMB,64,5,51,0.194,17884.87
2024-01,EMEA,Growth,Beta,MidMarket,53,3,35,0.118,19146.38
2024-01,EMEA,Growth,Beta,Enterprise,32,2,12,0.084,20473.19
2024-01,EMEA,Growth,Gamma,SMB,160,12,79,0.218,16952.09
2024-01,EMEA,Growth,Gamma,MidMarket,124,7,68,0.141,17919.48
2024-01,EMEA,Growth,Gamma,Enterprise,61,5,26,0.075,20312.38
2024-01,EMEA,Growth,ServicesPlus,SMB,146,8,84,0.194,17322.11
2024-01,EMEA,Growth,ServicesPlus,MidMarket,84,6,98,0.146,19273.5
2024-01,EMEA,Growth,ServicesPlus,Enterprise,59,5,33,0.099,19692.08
2024-01,EMEA,Services,Alpha,SMB,144,4,99,0.173,17968.3
2024-01,EMEA,Services,Alpha,MidMarket,115,9,78,0.118,19251.48
2024-01,EMEA,Services,Alpha,Enterprise,58,4,46,0.07,20438.9
2024-01,EMEA,Services,Beta,SMB,173,14,107,0.184,17485.77
2024-01,EMEA,Services,Beta,MidMarket,104,9,71,0.104,19636.79
2024-01,EMEA,Services,Beta,Enterprise,71,3,71,0.072,20275.51
2024-01,EMEA,Services,Gamma,SMB,148,12,122,0.174,17251.94
2024-01,EMEA,Services,Gamma,MidMarket,113,8,106,0.094,19413.25
2024-01,EMEA,Services,Gamma,Enterprise,62,3,45,0.057,20920.54
2024-01,EMEA,Services,ServicesPlus,SMB,63,2,52,0.167,18784.47
2024-01,EMEA,Services,ServicesPlus,MidMarket,56,4,30,0.126,19096.84
2024-01,EMEA,Services,ServicesPlus,Enterprise,29,2,27,0.057,20734.04
2024-01,APAC,Core,Alpha,SMB,61,4,53,0.177,18196.68
2024-01,APAC,Core,Alpha,MidMarket,57,4,38,0.118,20147.47
2024-01,APAC,Core,Alpha,Enterprise,31,2,25,0.063,20470.05
2024-01,APAC,Core,Beta,SMB,152,8,130,0.164,18384.41
2024-01,APAC,Core,Beta,MidMarket,135,6,94,0.103,20679.86
2024-01,APAC,Core,Beta,Enterprise,83,6,44,0.065,20821.46
2024-01,APAC,Core,Gamma,SMB,94,3,57,0.152,18530.07
2024-01,APAC,Core,Gamma,MidMarket,68,3,26,0.095,19890.6
2024-01,APAC,Core,Gamma,Enterprise,34,2,31,0.054,20318.0
2024-01,APAC,Core,ServicesPlus,SMB,155,6,115,0.161,18075.58
2024-01,APAC,Core,ServicesPlus,MidMarket,125,6,46,0.101,19832.36
2024-01,APAC,Core,ServicesPlus,Enterprise,76,5,31,0.08,20265.53
2024-01,APAC,Growth,Alpha,SMB,82,6,50,0.192,17694.6
2024-01,APAC,Growth,Alpha,MidMarket,70,4,35,0.145,18786.39
2024-01,APAC,Growth,Alpha,Enterprise,42,2,18,0.096,20402.05
2024-01,APAC,Growth,Beta,SMB,130,9,103,0.173,18008.29
2024-01,APAC,Growth,Beta,MidMarket,93,8,83,0.15,18207.78
2024-01,APAC,Growth,Beta,Enterprise,61,5,48,0.092,19917.24
2024-01,APAC,Growth,Gamma,SMB,175,12,113,0.211,17483.21
2024-01,APAC,Growth,Gamma,MidMarket,129,11,112,0.156,17732.96
2024-01,APAC,Growth,Gamma,Enterprise,76,6,14,0.094,19502.92
2024-01,APAC,Growth,ServicesPlus,SMB,152,5,111,0.199,16795.09
2024-01,APAC,Growth,ServicesPlus,MidMarket,120,6,104,0.129,18461.47
2024-01,APAC,Growth,ServicesPlus,Enterprise,69,5,53,0.104,19373.14
2024-01,APAC,Services,Alpha,SMB,153,13,118,0.174,19026.07
2024-01,APAC,Services,Alpha,MidMarket,117,4,56,0.108,19362.26
2024-01,APAC,Services,Alpha,Enterprise,69,6,60,0.06,20686.72
2024-01,APAC,Services,Beta,SMB,128,10,90,0.158,17989.3
2024-01,APAC,Services,Beta,MidMarket,89,6,43,0.124,19485.49
2024-01,APAC,Services,Beta,Enterprise,54,3,57,0.074,20248.67
2024-01,APAC,Services,Gamma,SMB,131,9,84,0.144,19252.83
2024-01,APAC,Services,Gamma,MidMarket,103,7,43,0.103,20350.88
2024-01,APAC,Services,Gamma,Enterprise,61,4,29,0.063,20316.52
2024-01,APAC,Services,ServicesPlus,SMB,114,6,100,0.167,18185.97
2024-01,APAC,Services,ServicesPlus,MidMarket,100,6,51,0.082,20652.98
2024-01,APAC,Services,ServicesPlus,Enterprise,57,5,26,0.089,20644.05
2024-02,NA,Core,Alpha,SMB,95,8,68,0.157,17888.79
2024-02,NA,Core,Alpha,MidMarket,68,3,42,0.094,19849.94
2024-02,NA,Core,Alpha,Enterprise,35,3,18,0.065,20239.34
2024-02,NA,Core,Beta,SMB,129,8,67,0.158,18697.52
2024-02,NA,Core,Beta,MidMarket,109,9,73,0.102,19426.69
2024-02,NA,Core,Beta,Enterprise,60,2,21,0.055,21033.45
2024-02,NA,Core,Gamma,SMB,76,6,43,0.174,17640.39
2024-02,NA,Core,Gamma,MidMarket,55,2,40,0.101,19331.95
2024-02,NA,Core,Gamma,Enterprise,36,3,8,0.06,20650.97
2024-02,NA,Core,ServicesPlus,SMB,64,5,43,0.159,18652.44
2024-02,NA,Core,ServicesPlus,MidMarket,48,2,35,0.107,19993.0
2024-02,NA,Core,ServicesPlus,Enterprise,29,2,26,0.049,20594.22
2024-02,NA,Growth,Alpha,SMB,86,6,65,0.212,16975.07
2024-02,NA,Growth,Alpha,MidMarket,77,4,47,0.15,18486.92
2024-02,NA,Growth,Alpha,Enterprise,38,1,0,0.097,20232.21
2024-02,NA,Growth,Beta,SMB,225,15,119,0.189,17945.34
2024-02,NA,Growth,Beta,MidMarket,162,9,88,0.121,18821.06
2024-02,NA,Growth,Beta,Enterprise,94,7,51,0.117,19830.37
2024-02,NA,Growth,Gamma,SMB,175,8,108,0.197,17237.47
2024-02,NA,Growth,Gamma,MidMarket,150,10,83,0.136,19536.42
2024-02,NA,Growth,Gamma,Enterprise,79,7,51,0.098,20151.89
2024-02,NA,Growth,ServicesPlus,SMB,63,4,37,0.195,17992.06
2024-02,NA,Growth,ServicesPlus,MidMarket,44,1,29,0.155,18499.14
2024-02,NA,Growth,ServicesPlus,Enterprise,27,1,19,0.111,19721.64
2024-02,NA,Services,Alpha,SMB,53,3,41,0.171,17880.81
2024-02,NA,Services,Alpha,MidMarket,49,3,25,0.097,19155.64
2024-02,NA,Services,Alpha,Enterprise,27,1,3,0.09,20900.63
2024-02,NA,Services,Beta,SMB,129,4,75,0.157,18788.65
2024-02,NA,Services,Beta,MidMarket,95,5,55,0.128,19235.9
2024-02,NA,Services,Beta,Enterprise,60,3,33,0.075,20058.51
2024-02,NA,Services,Gamma,SMB,123,5,64,0.181,17594.5
2024-02,NA,Services,Gamma,MidMarket,88,7,38,0.113,19064.27
2024-02,NA,Services,Gamma,Enterprise,51,4,43,0.08,20959.89
2024-02,NA,Services,ServicesPlus,SMB,57,4,47,0.161,17843.21
2024-02,NA,Services,ServicesPlus,MidMarket,49,4,37,0.095,19830.03
2024-02,NA,Services,ServicesPlus,Enterprise,30,1,23,0.091,20475.66
2024-02,EMEA,Core,Alpha,SMB,121,4,111,0.16,18387.38
2024-02,EMEA,Core,Alpha,MidMarket,112,6,58,0.111,19639.92
2024-02,EMEA,Core,Alpha,Enterprise,57,5,47,0.035,20786.94
2024-02,EMEA,Core,Beta,SMB,96,6,65,0.172,18433.14
2024-02,EMEA,Core,Beta,MidMarket,65,5,48,0.1,19702.6
2024-02,EMEA,Core,Beta,Enterprise,40,2,6,0.052,22015.36
2024-02,EMEA,Core,Gamma,SMB,156,7,94,0.159,18705.57
2024-02,EMEA,Core,Gamma,MidMarket,131,7,90,0.091,20133.96
2024-02,EMEA,Core,Gamma,Enterprise,69,3,70,0.081,20709.26
2024-02,EMEA,Core,ServicesPlus,SMB,89,6,56,0.146,18793.57
2024-02,EMEA,Core,ServicesPlus,MidMarket,65,4,43,0.094,19994.32
2024-02,EMEA,Core,ServicesPlus,Enterprise,42,3,28,0.046,20570.66
2024-02,EMEA,Growth,Alpha,SMB,117,4,60,0.215,16894.89
2024-02,EMEA,Growth,Alpha,MidMarket,97,6,66,0.128,18997.83
2024-02,EMEA,Growth,Alpha,Enterprise,49,4,48,0.11,20420.5
2024-02,EMEA,Growth,Beta,SMB,73,6,37,0.199,17685.38
2024-02,EMEA,Growth,Beta,MidMarket,64,5,39,0.144,19131.63
2024-02,EMEA,Growth,Beta,Enterprise,27,2,23,0.107,19500.92
2024-02,EMEA,Growth,Gamma,SMB,178,11,79,0.205,16965.52
2024-02,EMEA,Growth,Gamma,MidMarket,125,11,79,0.134,19610.49
2024-02,EMEA,Growth,Gamma,Enterprise,76,3,44,0.108,19534.79
2024-02,EMEA,Growth,ServicesPlus,SMB,139,9,79,0.181,17904.38
2024-02,EMEA,Growth,ServicesPlus,MidMarket,95,7,60,0.132,20034.96
2024-02,EMEA,Growth,ServicesPlus,Enterprise,58,3,73,0.095,20338.82
2024-02,EMEA,Services,Alpha,SMB,155,5,118,0.178,17837.79
2024-02,EMEA,Services,Alpha,MidMarket,113,9,61,0.129,19302.76
2024-02,EMEA,Services,Alpha,Enterprise,69,3,10,0.087,20505.8
2024-02,EMEA,Services,Beta,SMB,173,15,88,0.171,18487.32
2024-02,EMEA,Services,Beta,MidMarket,143,9,86,0.122,19212.59
2024-02,EMEA,Services,Beta,Enterprise,74,6,12,0.077,20142.12
2024-02,EMEA,Services,Gamma,SMB,154,11,89,0.173,18689.39
2024-02,EMEA,Services,Gamma,MidMarket,122,7,93,0.106,19333.44
2024-02,EMEA,Services,Gamma,Enterprise,66,3,57,0.066,20270.05
2024-02,EMEA,Services,ServicesPlus,SMB,72,5,31,0.174,18495.87
2024-02,EMEA,Services,ServicesPlus,MidMarket,47,4,38,0.076,19818.8
2024-02,EMEA,Services,ServicesPlus,Enterprise,30,2,17,0.07,19934.08
2024-02,APAC,Core,Alpha,SMB,71,3,48,0.163,18560.54
2024-02,APAC,Core,Alpha,MidMarket,58,3,26,0.113,19317.46
2024-02,APAC,Core,Alpha,Enterprise,32,1,24,0.068,20726.19
2024-02,APAC,Core,Beta,SMB,185,16,124,0.157,18655.07
2024-02,APAC,Core,Beta,MidMarket,150,5,84,0.086,20162.2
2024-02,APAC,Core,Beta,Enterprise,83,5,67,0.046,20827.45
2024-02,APAC,Core,Gamma,SMB,92,4,56,0.165,17414.64
2024-02,APAC,Core,Gamma,MidMarket,71,5,32,0.08,20141.73
2024-02,APAC,Core,Gamma,Enterprise,39,1,21,0.059,20470.31
2024-02,APAC,Core,ServicesPlus,SMB,164,9,82,0.156,18571.32
2024-02,APAC,Core,ServicesPlus,MidMarket,137,12,83,0.09,20188.19
2024-02,APAC,Core,ServicesPlus,Enterprise,64,4,24,0.075,20466.26
2024-02,APAC,Growth,Alpha,SMB,95,7,72,0.18,17762.35
2024-02,APAC,Growth,Alpha,MidMarket,78,4,56,0.147,18918.22
2024-02,APAC,Growth,Alpha,Enterprise,46,4,29,0.082,20464.1
2024-02,APAC,Growth,Beta,SMB,136,10,73,0.21,17451.22
2024-02,APAC,Growth,Beta,MidMarket,102,9,63,0.133,19187.82
2024-02,APAC,Growth,Beta,Enterprise,67,5,39,0.098,19903.85
2024-02,APAC,Growth,Gamma,SMB,185,14,109,0.19,17934.04
2024-02,APAC,Growth,Gamma,MidMarket,150,6,72,0.153,18516.29
2024-02,APAC,Growth,Gamma,Enterprise,94,6,30,0.095,19943.08
2024-02,APAC,Growth,ServicesPlus,SMB,175,12,123,0.192,18162.21
2024-02,APAC,Growth,ServicesPlus,MidMarket,135,7,97,0.148,18503.11
2024-02,APAC,Growth,ServicesPlus,Enterprise,87,7,32,0.111,19323.64
2024-02,APAC,Services,Alpha,SMB,156,11,121,0.171,17893.69
2024-02,APAC,Services,Alpha,MidMarket,132,5,90,0.087,19957.34
2024-02,APAC,Services,Alpha,Enterprise,81,5,40,0.075,20303.12
2024-02,APAC,Services,Beta,SMB,132,4,96,0.165,18333.26
2024-02,APAC,Services,Beta,MidMarket,125,6,69,0.116,19186.39
2024-02,APAC,Services,Beta,Enterprise,63,4,51,0.052,20601.04
2024-02,APAC,Services,Gamma,SMB,148,7,83,0.181,18517.16
2024-02,APAC,Services,Gamma,MidMarket,115,9,63,0.106,18982.2
2024-02,APAC,Services,Gamma,Enterprise,61,4,56,0.073,20320.3
2024-02,APAC,Services,ServicesPlus,SMB,138,10,62,0.182,17801.4
2024-02,APAC,Services,ServicesPlus,MidMarket,115,5,60,0.112,18818.78
2024-02,APAC,Services,ServicesPlus,Enterprise,60,3,26,0.07,20574.54
2024-03,NA,Core,Alpha,SMB,88,6,46,0.157,19277.47
2024-03,NA,Core,Alpha,MidMarket,71,5,36,0.105,19970.42
2024-03,NA,Core,Alpha,Enterprise,42,2,22,0.062,20663.47
2024-03,NA,Core,Beta,SMB,140,9,100,0.148,18477.25
2024-03,NA,Core,Beta,MidMarket,109,8,73,0.088,20501.27
2024-03,NA,Core,Beta,Enterprise,64,2,52,0.047,21015.25
2024-03,NA,Core,Gamma,SMB,73,3,46,0.172,18513.52
2024-03,NA,Core,Gamma,MidMarket,55,5,34,0.098,20218.86
2024-03,NA,Core,Gamma,Enterprise,31,3,26,0.074,20405.36
2024-03,NA,Core,ServicesPlus,SMB,61,4,38,0.174,17987.82
2024-03,NA,Core,ServicesPlus,MidMarket,55,2,49,0.105,20105.0
2024-03,NA,Core,ServicesPlus,Enterprise,26,2,21,0.075,20749.73
2024-03,NA,Growth,Alpha,SMB,99,5,53,0.194,16876.97
2024-03,NA,Growth,Alpha,MidMarket,73,5,35,0.14,18751.13
2024-03,NA,Growth,Alpha,Enterprise,40,2,21,0.095,19541.11
2024-03,NA,Growth,Beta,SMB,240,12,110,0.201,17763.38
2024-03,NA,Growth,Beta,MidMarket,205,16,109,0.131,19882.12
2024-03,NA,Growth,Beta,Enterprise,106,8,66,0.084,20904.16
2024-03,NA,Growth,Gamma,SMB,202,12,106,0.216,16830.14
2024-03,NA,Growth,Gamma,MidMarket,158,12,133,0.15,18137.19
2024-03,NA,Growth,Gamma,Enterprise,87,7,55,0.106,19464.19
2024-03,NA,Growth,ServicesPlus,SMB,67,4,41,0.228,16343.96
2024-03,NA,Growth,ServicesPlus,MidMarket,56,5,37,0.134,18996.08
2024-03,NA,Growth,ServicesPlus,Enterprise,28,2,10,0.11,20247.15
2024-03,NA,Services,Alpha,SMB,56,3,45,0.183,18176.32
2024-03,NA,Services,Alpha,MidMarket,52,2,44,0.089,19987.72
2024-03,NA,Services,Alpha,Enterprise,29,2,24,0.053,21949.48
2024-03,NA,Services,Beta,SMB,134,7,100,0.177,17849.3
2024-03,NA,Services,Beta,MidMarket,108,5,56,0.115,19408.73
2024-03,NA,Services,Beta,Enterprise,62,3,60,0.088,19945.42
2024-03,NA,Services,Gamma,SMB,127,6,76,0.175,18192.48
2024-03,NA,Services,Gamma,MidMarket,90,7,62,0.132,18969.72
2024-03,NA,Services,Gamma,Enterprise,55,3,47,0.071,19947.13
2024-03,NA,Services,ServicesPlus,SMB,67,4,53,0.16,18931.08
2024-03,NA,Services,ServicesPlus,MidMarket,61,3,41,0.099,19730.29
2024-03,NA,Services,ServicesPlus,Enterprise,32,3,12,0.07,19983.25
2024-03,EMEA,Core,Alpha,SMB,136,7,65,0.161,18568.02
2024-03,EMEA,Core,Alpha,MidMarket,95,6,78,0.123,19613.53
2024-03,EMEA,Core,Alpha,Enterprise,65,3,20,0.055,20769.06
2024-03,EMEA,Core,Beta,SMB,93,5,66,0.166,18524.43
2024-03,EMEA,Core,Beta,MidMarket,82,6,58,0.11,19311.8
2024-03,EMEA,Core,Beta,Enterprise,41,3,23,0.055,20928.19
2024-03,EMEA,Core,Gamma,SMB,149,8,111,0.161,18608.92
2024-03,EMEA,Core,Gamma,MidMarket,121,4,73,0.109,20344.63
2024-03,EMEA,Core,Gamma,Enterprise,83,5,55,0.054,21054.09
2024-03,EMEA,Core,ServicesPlus,SMB,87,5,38,0.172,18218.64
2024-03,EMEA,Core,ServicesPlus,MidMarket,67,6,73,0.111,19671.0
2024-03,EMEA,Core,ServicesPlus,Enterprise,43,2,28,0.064,20166.53
2024-03,EMEA,Growth,Alpha,SMB,125,5,62,0.196,17729.85
2024-03,EMEA,Growth,Alpha,MidMarket,88,6,66,0.144,18680.17
2024-03,EMEA,Growth,Alpha,Enterprise,56,4,44,0.079,19428.42
2024-03,EMEA,Growth,Beta,SMB,77,2,49,0.188,18226.74
2024-03,EMEA,Growth,Beta,MidMarket,57,3,44,0.147,17824.16
2024-03,EMEA,Growth,Beta,Enterprise,38,3,9,0.095,19313.85
2024-03,EMEA,Growth,Gamma,SMB,184,16,114,0.202,18051.74
2024-03,EMEA,Growth,Gamma,MidMarket,134,8,97,0.117,19435.18
2024-03,EMEA,Growth,Gamma,Enterprise,76,6,38,0.103,19931.45
2024-03,EMEA,Growth,ServicesPlus,SMB,158,5,93,0.209,17397.72
2024-03,EMEA,Growth,ServicesPlus,MidMarket,120,5,72,0.139,19269.25
2024-03,EMEA,Growth,ServicesPlus,Enterprise,64,5,25,0.105,19840.66
2024-03,EMEA,Services,Alpha,SMB,172,7,104,0.16,18562.93
2024-03,EMEA,Services,Alpha,MidMarket,144,9,87,0.101,19584.53
2024-03,EMEA,Services,Alpha,Enterprise,73,4,23,0.073,20614.2
2024-03,EMEA,Services,Beta,SMB,184,15,118,0.161,17807.02
2024-03,EMEA,Services,Beta,MidMarket,136,8,84,0.121,19218.48
2024-03,EMEA,Services,Beta,Enterprise,84,7,58,0.063,21043.21
2024-03,EMEA,Services,Gamma,SMB,171,7,105,0.167,18068.63
2024-03,EMEA,Services,Gamma,MidMarket,124,5,54,0.114,20137.32
2024-03,EMEA,Services,Gamma,Enterprise,65,4,42,0.07,20459.3
2024-03,EMEA,Services,ServicesPlus,SMB,76,5,54,0.158,18718.46
2024-03,EMEA,Services,ServicesPlus,MidMarket,59,5,36,0.116,20222.05
2024-03,EMEA,Services,ServicesPlus,Enterprise,34,3,18,0.057,20126.57
2024-03,APAC,Core,Alpha,SMB,82,4,63,0.178,17805.8
2024-03,APAC,Core,Alpha,MidMarket,67,3,44,0.121,19270.93
2024-03,APAC,Core,Alpha,Enterprise,30,2,17,0.055,20628.69
2024-03,APAC,Core,Beta,SMB,176,11,113,0.157,18723.57
2024-03,APAC,Core,Beta,MidMarket,155,11,60,0.103,19996.26
2024-03,APAC,Core,Beta,Enterprise,87,8,42,0.056,21160.46
2024-03,APAC,Core,Gamma,SMB,92,5,53,0.146,18365.51
2024-03,APAC,Core,Gamma,MidMarket,68,3,23,0.086,19960.1
2024-03,APAC,Core,Gamma,Enterprise,44,2,28,0.06,21152.63
2024-03,APAC,Core,ServicesPlus,SMB,175,6,110,0.145,19428.44
2024-03,APAC,Core,ServicesPlus,MidMarket,144,12,106,0.097,19945.64
2024-03,APAC,Core,ServicesPlus,Enterprise,64,4,54,0.058,21726.03
2024-03,APAC,Growth,Alpha,SMB,105,3,62,0.191,17678.49
2024-03,APAC,Growth,Alpha,MidMarket,78,6,55,0.128,18829.67
2024-03,APAC,Growth,Alpha,Enterprise,51,3,32,0.118,19493.96
2024-03,APAC,Growth,Beta,SMB,156,6,72,0.193,18008.06
2024-03,APAC,Growth,Beta,MidMarket,116,7,61,0.159,18014.03
2024-03,APAC,Growth,Beta,Enterprise,62,3,13,0.115,19397.74
2024-03,APAC,Growth,Gamma,SMB,200,14,115,0.201,17827.43
2024-03,APAC,Growth,Gamma,MidMarket,154,10,80,0.136,19296.54
2024-03,APAC,Growth,Gamma,Enterprise,86,3,56,0.097,19612.56
2024-03,APAC,Growth,ServicesPlus,SMB,168,13,129,0.205,17894.1
2024-03,APAC,Growth,ServicesPlus,MidMarket,148,4,113,0.137,18779.79
2024-03,APAC,Growth,ServicesPlus,Enterprise,87,3,35,0.079,19756.79
2024-03,APAC,Services,Alpha,SMB,201,7,78,0.17,17719.96
2024-03,APAC,Services,Alpha,MidMarket,140,5,84,0.096,19441.99
2024-03,APAC,Services,Alpha,Enterprise,79,3,70,0.073,19705.13
2024-03,APAC,Services,Beta,SMB,159,12,90,0.186,17629.39
2024-03,APAC,Services,Beta,MidMarket,96,8,69,0.121,20102.61
2024-03,APAC,Services,Beta,Enterprise,61,5,30,0.063,20390.0
2024-03,APAC,Services,Gamma,SMB,172,12,64,0.159,18741.33
2024-03,APAC,Services,Gamma,MidMarket,129,4,59,0.132,18692.83
2024-03,APAC,Services,Gamma,Enterprise,76,2,36,0.062,20374.46
2024-03,APAC,Services,ServicesPlus,SMB,138,11,89,0.177,18212.22
2024-03,APAC,Services,ServicesPlus,MidMarket,107,4,68,0.13,19406.05
2024-03,APAC,Services,ServicesPlus,Enterprise,61,2,27,0.077,20102.98
2024-04,NA,Core,Alpha,SMB,96,3,67,0.175,17877.38
2024-04,NA,Core,Alpha,MidMarket,72,4,46,0.087,19948.72
2024-04,NA,Core,Alpha,Enterprise,43,3,12,0.056,20522.64
2024-04,NA,Core,Beta,SMB,132,6,101,0.161,19115.36
2024-04,NA,Core,Beta,MidMarket,110,7,65,0.098,19188.54
2024-04,NA,Core,Beta,Enterprise,65,2,32,0.084,19684.97
2024-04,NA,Core,Gamma,SMB,78,5,47,0.158,18158.41
2024-04,NA,Core,Gamma,MidMarket,65,3,46,0.125,19597.96
2024-04,NA,Core,Gamma,Enterprise,34,1,17,0.044,20744.85
2024-04,NA,Core,ServicesPlus,SMB,72,3,39,0.165,18501.92
2024-04,NA,Core,ServicesPlus,MidMarket,52,4,32,0.115,19407.2
2024-04,NA,Core,ServicesPlus,Enterprise,30,3,12,0.074,20100.25
2024-04,NA,Growth,Alpha,SMB,96,6,38,0.197,17382.76
2024-04,NA,Growth,Alpha,MidMarket,78,5,55,0.119,19508.07
2024-04,NA,Growth,Alpha,Enterprise,45,2,35,0.1,19627.2
2024-04,NA,Growth,Beta,SMB,248,10,114,0.209,17395.33
2024-04,NA,Growth,Beta,MidMarket,162,7,114,0.145,18399.51
2024-04,NA,Growth,Beta,Enterprise,90,8,67,0.108,19231.11
2024-04,NA,Growth,Gamma,SMB,221,16,127,0.213,17235.74
2024-04,NA,Growth,Gamma,MidMarket,141,5,99,0.153,18841.26
2024-04,NA,Growth,Gamma,Enterprise,87,3,49,0.088,20186.19
2024-04,NA,Growth,ServicesPlus,SMB,57,5,36,0.194,18199.82
2024-04,NA,Growth,ServicesPlus,MidMarket,58,2,26,0.148,18585.16
2024-04,NA,Growth,ServicesPlus,Enterprise,32,2,10,0.121,19320.66
2024-04,NA,Services,Alpha,SMB,68,3,35,0.153,18230.62
2024-04,NA,Services,Alpha,MidMarket,55,5,33,0.104,20102.03
2024-04,NA,Services,Alpha,Enterprise,31,3,13,0.075,20296.99
2024-04,NA,Services,Beta,SMB,130,9,92,0.171,18406.26
2024-04,NA,Services,Beta,MidMarket,109,4,70,0.109,19262.22
2024-04,NA,Services,Beta,Enterprise,58,3,14,0.063,21282.75
2024-04,NA,Services,Gamma,SMB,121,6,92,0.171,18073.68
2024-04,NA,Services,Gamma,MidMarket,81,6,57,0.099,20162.58
2024-04,NA,Services,Gamma,Enterprise,51,3,26,0.061,21296.42
2024-04,NA,Services,ServicesPlus,SMB,73,6,43,0.189,17079.07
2024-04,NA,Services,ServicesPlus,MidMarket,55,3,32,0.107,19807.24
2024-04,NA,Services,ServicesPlus,Enterprise,28,1,18,0.075,20817.74
2024-04,EMEA,Core,Alpha,SMB,143,5,79,0.175,17563.76
2024-04,EMEA,Core,Alpha,MidMarket,118,5,68,0.091,20701.38
2024-04,EMEA,Core,Alpha,Enterprise,57,4,47,0.055,20869.72
2024-04,EMEA,Core,Beta,SMB,111,5,62,0.142,18723.73
2024-04,EMEA,Core,Beta,MidMarket,87,7,53,0.108,19778.9
2024-04,EMEA,Core,Beta,Enterprise,48,4,29,0.049,20833.5
2024-04,EMEA,Core,Gamma,SMB,152,13,87,0.151,17741.45
2024-04,EMEA,Core,Gamma,MidMarket,143,10,88,0.102,20533.92
2024-04,EMEA,Core,Gamma,Enterprise,74,6,55,0.066,20717.38
2024-04,EMEA,Core,ServicesPlus,SMB,98,3,56,0.17,18397.12
2024-04,EMEA,Core,ServicesPlus,MidMarket,76,7,40,0.081,19708.69
2024-04,EMEA,Core,ServicesPlus,Enterprise,38,3,42,0.067,20774.28
2024-04,EMEA,Growth,Alpha,SMB,118,4,84,0.21,17476.73
2024-04,EMEA,Growth,Alpha,MidMarket,88,6,70,0.148,18902.86
2024-04,EMEA,Growth,Alpha,Enterprise,58,4,40,0.104,19878.86
2024-04,EMEA,Growth,Beta,SMB,79,4,55,0.199,18192.77
2024-04,EMEA,Growth,Beta,MidMarket,68,2,29,0.122,19558.25
2024-04,EMEA,Growth,Beta,Enterprise,34,2,6,0.089,20523.93
2024-04,EMEA,Growth,Gamma,SMB,172,13,104,0.195,17477.56
2024-04,EMEA,Growth,Gamma,MidMarket,123,7,70,0.161,18556.8
2024-04,EMEA,Growth,Gamma,Enterprise,70,6,43,0.11,19276.38
2024-04,EMEA,Growth,ServicesPlus,SMB,161,8,80,0.221,17512.38
2024-04,EMEA,Growth,ServicesPlus,MidMarket,124,10,58,0.134,18927.12
2024-04,EMEA,Growth,ServicesPlus,Enterprise,72,2,47,0.099,19741.78
2024-04,EMEA,Services,Alpha,SMB,184,6,90,0.181,17624.94
2024-04,EMEA,Services,Alpha,MidMarket,117,4,92,0.101,20397.78
2024-04,EMEA,Services,Alpha,Enterprise,67,5,36,0.054,21594.05
2024-04,EMEA,Services,Beta,SMB,189,15,105,0.166,18217.97
2024-04,EMEA,Services,Beta,MidMarket,129,11,83,0.127,19070.79
2024-04,EMEA,Services,Beta,Enterprise,76,5,52,0.091,19729.77
2024-04,EMEA,Services,Gamma,SMB,187,8,67,0.163,18492.37
2024-04,EMEA,Services,Gamma,MidMarket,109,8,47,0.094,19935.15
2024-04,EMEA,Services,Gamma,Enterprise,76,6,50,0.063,21094.52
2024-04,EMEA,Services,ServicesPlus,SMB,78,7,48,0.164,18652.21
2024-04,EMEA,Services,ServicesPlus,MidMarket,52,4,53,0.109,18748.97
